# fofid            subhaloid        galaxyid        x            y            z           redshift      velx          vely          velz          g_sdss        r_sdss        i_sdss       
  62000200000015   62000200000367   2000034000742   32.91107     43.163452    30.515757   0.019932542   102.312454    500.60052     -61.521355    -14.961748    -15.687388    -16.01721    
  62000200000015   62000200000367   2000034001302   32.945717    43.39341     30.344545   0.019932542   -183.96106    193.85092     -41.38042     -14.825317    -15.50163     -15.803906   
  62000600000004   62000600000142   6000037004111   28.876814    43.691166    45.549202   0.019932542   -133.46965    215.72946     -267.02826    99.0          99.0          99.0         
  62000200000002   62000200000176   2000022002367   32.98962     41.00743     30.702509   0.019932542   -213.24495    386.05756     -782.9706     -17.889164    -18.67813     -19.035763   
  62000700000000   62000700000005   7000055007595   0.99637383   8.601402     33.531517   0.019932542   -183.85506    -384.0347     833.32996     99.0          99.0          99.0         
  62000100000000   62000100000001   1000019008852   31.12873     56.016434    27.506948   0.019932542   352.44604     283.00134     567.44525     -17.081182    -17.895071    -18.268755   
  62000100000000   62000100000001   1000019009341   31.25556     55.98761     27.511618   0.019932542   552.7808      -278.3511     448.5         -16.849073    -17.594385    -17.932154   
  62000100000000   62000100000001   1000019009820   31.667706    56.21339     27.688835   0.019932542   324.7455      272.03217     -36.799503    -14.624114    -15.322197    -15.634691   
  62000100000000   62000100000001   1000019010244   31.195534    56.10625     28.395308   0.019932542   397.9096      -68.3305      177.10533     -14.759003    -15.484826    -15.813284   
  62000700000002   62000700000067   7000057003014   9.270816     10.319894    32.962273   0.019932542   -129.5349     5.7859464     -314.5285     -14.063958    -14.287874    -14.395226   
  62000700000002   62000700000067   7000057003530   8.108562     9.917906     32.98045    0.019932542   -221.51526    274.8846      306.99664     -14.575169    -14.935785    -15.107585   
  62000300000003   62000300000188   3000045000001   53.850105    14.548418    23.719152   0.019932542   -178.38065    -19.45003     37.04524      -22.408962    -23.203674    -23.574915   
  62000600000004   62000600000140   6000037002405   30.124466    44.66332     44.27133    0.019932542   -82.23843     -434.50015    -196.44293    99.0          99.0          99.0         
  62000600000004   62000600000140   6000037003311   30.272072    44.464184    44.704563   0.019932542   127.98839     237.07216     -332.81024    -17.105434    -17.905758    -18.272724   
  62000200000013   62000200000345   2000032001076   57.258224    37.69784     16.646544   0.019932542   -634.9191     252.18013     -5.751115     -16.50916     -17.254993    -17.594788   
  62000600000000   62000600000008   6000033010149   1.5897385    1.4727314    40.15106    0.019932542   348.2457      433.33203     -201.37767    -19.404467    -20.208387    -20.579475   
  62000000000001   62000000000054   1006425         31.421772    25.035606    3.1845152   0.019932542   29.502748     544.2457      50.408245     -10.767161    -10.954415    -11.052871   
  62000600000004   62000600000140   6000037002908   29.962738    44.753475    44.407585   0.019932542   -216.69617    255.25874     -461.65164    -14.450832    -15.131619    -15.435702   
  62000200000014   62000200000361   2000033000632   38.30081     56.59813     29.094248   0.019932542   -203.81358    91.91797      -63.06011     -15.724475    -16.490932    -16.84121    
  62000200000014   62000200000361   2000033001370   38.168816    56.319206    28.942028   0.019932542   -215.3157     26.342098     -57.010937    -19.641678    -20.493898    -20.885145   
  62000000000008   62000000000184   926000951       22.932674    25.611446    31.533821   0.019932542   401.86548     239.68916     -742.41754    -16.769686    -17.595068    -17.978434   
  62000000000008   62000000000184   926001855       23.286278    25.47386     31.58953    0.019932542   260.98386     234.0652      -75.81602     -17.824778    -18.472486    -18.77153    
  62000000000008   62000000000184   926002293       22.940794    25.388964    31.573322   0.019932542   321.09766     -30.712729    -289.1041     -19.245058    -20.070751    -20.444248   
  62000300000009   62000300000354   2001810005296   37.498173    29.676233    12.126017   0.019932542   8.654537      -130.88007    -8.261103     -17.92629     -18.753658    -19.141518   
  62000000000008   62000000000184   926001476       23.109467    25.605177    31.582739   0.019932542   348.1999      18.65179      116.75609     -14.737906    -15.407589    -15.705759   
  62000000000008   62000000000187   926002940       23.700256    25.589933    31.311142   0.019932542   -253.0278     -131.7128     -301.7013     -19.345942    -19.99568     -20.337002   
  62000700000000   62000700000000   7000055001720   1.2849379    9.12543      33.66556    0.019932542   -158.25409    -398.0848     -420.88077    -14.154677    -14.846541    -15.156694   
  62000700000000   62000700000000   7000055002189   1.2951756    8.72707      33.761486   0.019932542   46.11746      -253.80894    -523.2813     -15.7540045   -16.495642    -16.831547   
  62000700000000   62000700000000   7000055002673   1.493986     8.98432      33.41739    0.019932542   -85.03589     -204.25018    320.29517     -14.483987    -15.181816    -15.495597   
  62000700000000   62000700000000   7000055003108   0.64256656   9.306        34.280624   0.019932542   245.13544     -13.88377     103.56342     99.0          99.0          99.0         
  62000700000000   62000700000000   7000055004064   1.3450445    9.0304       33.565773   0.019932542   408.55386     -80.42623     -27.018847    -17.072062    -17.851017    -18.20813    
  62000700000000   62000700000000   7000055004413   1.6308858    8.563787     34.29655    0.019932542   -418.92444    -140.96283    244.05994     -16.140192    -16.694605    -16.948925   
  62000700000000   62000700000000   7000055004785   1.3470656    8.9135       33.652576   0.019932542   815.93774     -434.55682    540.1705      -20.516624    -21.34105     -21.711044   
  62000700000000   62000700000050   7000055005371   1.444406     8.993638     33.587284   0.019932542   -1280.455     408.5652      15.242394     -17.101797    -17.680677    -17.966635   
  62000700000002   62000700000099   7000057005903   8.29217      10.293805    33.00813    0.019932542   -389.9393     -235.613      -181.32504    -17.589832    -18.324024    -18.654144   
  62000700000000   62000700000000   7000055001247   1.3794132    8.865109     33.66426    0.019932542   -48.59268     236.13982     -628.8052     -15.526815    -16.24149     -16.562532   
  62000700000000   62000700000000   7000055003569   2.243311     7.7976637    33.875538   0.019932542   -15.685726    -36.26085     -120.1304     -14.065926    -14.768111    -15.08473    
  62000700000002   62000700000067   7000057001017   8.490743     9.803737     33.118526   0.019932542   32.132523     -226.40756    -457.84958    -12.78715     -13.384469    -13.642362   
  62000700000002   62000700000067   7000057001464   8.785066     10.138184    33.042645   0.019932542   -425.4091     -560.03656    -287.88806    -17.340712    -18.144222    -18.508444   
  62000700000002   62000700000067   7000057001914   8.146879     9.676        33.182156   0.019932542   -45.941677    -319.12415    255.0331      -16.754416    -17.494347    -17.828506   
  62000700000002   62000700000067   7000057002311   8.610212     10.070591    33.082474   0.019932542   -309.52194    -237.63318    246.56685     -14.917327    -15.643086    -15.972411   
  62000700000002   62000700000067   7000057002746   8.322016     9.803109     32.84829    0.019932542   221.8912      -129.142      -404.76465    -13.986482    -14.63468     -14.917977   
  62000700000002   62000700000067   7000057003035   8.609625     9.961888     32.93411    0.019932542   -1000.76886   -434.57562    -329.46716    -17.623182    -18.408049    -18.765442   
  62000700000002   62000700000067   7000057003550   9.017864     9.915194     33.13077    0.019932542   -264.1294     -430.77856    220.04527     -15.789484    -16.576035    -16.946823   
  62000000000008   62000000000184   926002178       23.033754    25.584616    31.523905   0.019932542   -805.2364     -89.02009     -87.7438      99.0          99.0          99.0         
  62000000000008   62000000000185   926002733       22.486168    25.695559    31.575108   0.019932542   375.36188     -268.0813     11.856461     -16.449245    -17.231611    -17.591621   
  62000200000001   62000200000110   2000021004185   55.241444    38.24284     16.489521   0.019932542   481.656       -51.368095    -259.9646     -13.981947    -14.648826    -14.945096   
  62000200000001   62000200000110   2000021006991   55.22542     38.54954     16.124313   0.019932542   485.1332      566.4654      569.1361      -17.832731    -18.299435    -18.530085   
  62000300000006   62000300000277   3000049001341   44.211056    26.80085     15.410597   0.019932542   -71.28887     -557.4223     441.98322     99.0          99.0          99.0         
  62000300000004   62000300000233   3000047005665   41.491524    17.292294    18.56531    0.019932542   185.87613     185.4565      -263.84164    -19.070671    -19.90374     -20.288836   
  62000700000000   62000700000000   7000055001999   1.4921857    9.047792     33.898605   0.019932542   -617.5271     115.54655     264.26886     -17.176132    -17.984348    -18.354746   
  62000700000000   62000700000000   7000055002451   1.3276222    8.89161      33.582626   0.019932542   587.6617      460.89282     -301.6516     -16.937235    -17.764444    -18.152504   
  62000700000000   62000700000000   7000055002902   1.2641492    8.925744     33.58689    0.019932542   190.81879     -952.47345    -96.65601     -16.890253    -17.678205    -18.03798    
  62000700000000   62000700000000   7000055003354   2.3013687    7.7706375    34.47416    0.019932542   -131.21503    12.152258     193.13812     -12.824287    -13.435924    -13.698948   
  62000700000000   62000700000000   7000055003880   1.4872835    8.794151     33.605637   0.019932542   239.7211      5.9248533     436.47348     -15.604112    -16.324608    -16.65013    
